time,open,high,low,close,Global liquidity,Volume
1594944000,9130.93,9182.99,9054.99,9154.29,82.04468498389686,6423.76093
1595030400,9154.29,9210,9122.65,9175.85,82.04468498389686,4121.64135
1595116800,9175.83,9245.03,9105.37,9212.87,82.04468498389686,3520.08686
1595203200,9214.01,9223.51,9131,9161.05,82.12186966693842,5815.34532
1595289600,9161.05,9438,9157.04,9394.14,82.1959653344127,9603.92961
1595376000,9394.14,9567.77,9277,9536.18,82.4172442833103,10362.36698
1595462400,9536.2,9686,9450.04,9613.24,84.35639433506306,12992.98635
1595548800,9613.24,9645.55,9475.7,9551.21,84.31976502238939,9798.90752
1595635200,9551.21,9747.76,9536.64,9711.33,84.31976502238939,6973.12538
1595721600,9711.79,10150,9661.35,9941,84.31976502238939,11615.06043
1595808000,9941,11420,9935,11048.91,84.22211077559597,41850.58745
1595894400,11048.05,11259,10575,10934.23,84.16195126927323,26011.38943
1595980800,10934.22,11350,10843.47,11110.12,83.86906214547368,18556.29228
1596067200,11108.16,11188.65,10811,11115.95,84.05781077786943,12408.71844
1596153600,11115.99,11460,10975,11351.62,84.13609845183103,15747.0361
1596240000,11351.61,11888,11237.82,11810.07,84.13609845183103,18293.13975
1596326400,11810.07,12134.29,10546.15,11068.54,84.13609845183103,28118.44344
1596412800,11067.46,11486.6,10911.74,11233.13,83.83432832989251,13783.35486
1596499200,11233.16,11417.11,11006.16,11197.04,83.9624149563478,12074.49298
1596585600,11197.05,11798.87,11073.7,11756.75,83.87556251950777,16637.78645
1596672000,11756.75,11916.68,11580.19,11773.89,83.85940893827403,18053.09584
1596758400,11773.89,11920,11350,11606.52,83.78466192261496,23761.52509
1596844800,11606.52,11818.18,11529.45,11774.98,83.78466192261496,7315.89769
1596931200,11773.24,11810.24,11532.04,11688.48,83.78466192261496,7595.85556
1597017600,11688.25,12086.22,11470.01,11899.73,83.97291322310166,22152.6035
1597104000,11899.87,11943,11120,11388.53,84.00805317096808,20706.62441
1597190400,11388.88,11625,11148.54,11566.45,84.19470163982015,12810.00362
1597276800,11566.44,11802.09,11274.14,11795.95,84.03356250128044,15369.41826
1597363200,11795.95,11865.97,11651.24,11779,83.86606149522306,13797.83431
1597449600,11777.5,11989.98,11688,11859.24,83.86606149522306,12567.05316
1597536000,11860.02,11940,11686.53,11918.84,83.86606149522306,8911.26831
1597622400,11918.84,12486.61,11775,12304.26,83.83957335478124,23814.67481
1597708800,12303.98,12400,11825,11950,84.12370636817286,18628.92719
1597795200,11954.22,12024.83,11569,11758.87,83.953450648645,16646.3293
1597881600,11758.87,11892.16,11671.48,11864.26,84.16966007145389,8801.19192
1597968000,11864.26,11884.99,11480,11529.22,84.28168536914285,14865.39303
1598054400,11529.99,11693.16,11370,11672.93,84.28168536914285,7946.03898
1598140800,11672.92,11715,11525.62,11650.01,85.78019086892263,5516.18486
1598227200,11650.01,11823.62,11592.91,11753.85,85.97853621214837,7253.03357
1598313600,11753.26,11769.76,11102.73,11324.92,86.13896183793949,14348.64982
1598400000,11324.92,11539.99,11254.89,11463.27,86.19658402320081,9124.56855
1598486400,11463.27,11597.92,11125,11330.06,86.32304712993678,13517.40228
1598572800,11330.56,11550.51,11282.09,11535,86.4393363487285,10373.91036
1598659200,11535,11580,11422.21,11474.31,86.4393363487285,5417.55568
1598745600,11474.3,11720,11463.87,11716.01,86.4393363487285,5594.24031
1598832000,11716,11784.66,11576,11655,86.67108873643097,9123.60782
1598918400,11655,12086,11525.09,11924.22,86.73064799392273,16057.65857
1599004800,11924.22,11950,11160,11395.48,86.93800321127082,19721.45746
1599091200,11395.49,11474.99,10005,10172.52,86.65587672318674,30364.25846
1599177600,10172.13,10638.34,9895.22,10500.05,86.48834308877333,23366.47624
1599264000,10500.05,10564.8,9813,10168.36,86.48834308877333,22450.77217
1599350400,10169.58,10358.88,10000,10257.86,86.48834308877333,9516.20737
1599436800,10258.67,10410.9,9880,10375,86.56674324374642,11996.94301
1599523200,10375,10440.91,9819.83,10125.69,86.43919006517916,15768.29879
1599609600,10126.41,10349.99,9983.34,10224.56,86.43623081965653,9645.51474
1599696000,10224.56,10489,10216.41,10343.23,86.29562177229928,11237.03336
1599782400,10344.24,10411.44,10200,10394.41,86.33878357086652,7200.30582
1599868800,10394.41,10483.23,10276.19,10446.52,86.33878357086652,6495.31475
1599955200,10446.52,10582.36,10211,10336.76,86.33878357086652,10442.20816
1600041600,10336.76,10760.62,10253,10679.95,86.54606386737797,13532.96146
1600128000,10678.41,10950,10613.18,10783.75,86.72918615529055,12634.34358
1600214400,10783.36,11099.95,10662.02,10959.61,86.43556058398003,11003.71552
1600300800,10957.06,11044,10735.55,10943.61,86.3888885930377,8885.46358
1600387200,10943.99,11039.88,10813,10937.52,86.31612199252393,8660.07378
1600473600,10937.5,11179.9,10891.78,11080,86.31612199252393,5718.03639
1600560000,11081.09,11081.37,10759.37,10920.89,86.31612199252393,6003.79938
1600646400,10920.94,10994,10180,10416.82,86.30641934165837,15004.72579
1600732800,10416.83,10576.82,10355,10531.13,87.5757453430804,7904.27071
1600819200,10531.13,10541.25,10135.22,10235.1,87.67651849368714,8893.25676
1600905600,10237.41,10795.87,10192.56,10740.01,87.68250204144533,9678.40803
1600992000,10740,10765.07,10551,10690.53,87.71278063236727,9690.64221
1601078400,10690.53,10828,10654.58,10730,87.71278063236727,3783.41168
1601164800,10730,10806.32,10595.24,10778.2,87.71278063236727,3880.05123
1601251200,10779,10956.11,10621.22,10695.55,88.03395585030114,8876.07602
1601337600,10694.9,10860.79,10636.13,10840.73,87.96672328238213,8200.79695
1601424000,10839.98,10847,10657.04,10779.63,88.1734775520935,6318.54372
1601510400,10779.63,10931.98,10427.75,10617.63,88.14135421039408,12848.7325
1601596800,10616.35,10668.56,10363.76,10573.12,88.16803029936511,10263.49718
1601683200,10573.12,10606.36,10498.02,10551.65,88.16803029936511,3211.71899
1601769600,10550.32,10697,10521.87,10671.11,88.16803029936511,3569.27039
1601856000,10670.01,10800,10621.12,10795,88.15639132565518,6081.40099
1601942400,10796.97,10800,10524,10602.66,88.20455927503993,7596.37803
1602028800,10601.2,10683.75,10546.78,10670.47,88.35471618677575,6108.05699
1602115200,10670.47,10963.16,10532.11,10933.09,88.2434700643158,11301.26536
1602201600,10932.44,11111.11,10834.49,11057.07,88.3156812690523,10098.41344
1602288000,11057.07,11498.98,11055.75,11299.5,88.3156812690523,9312.77373
1602374400,11299.52,11444.25,11276.28,11374.01,88.3156812690523,5163.47909
1602460800,11374.01,11736.02,11187.6,11535.46,88.41128859874387,11056.93022
1602547200,11535.46,11561.45,11312.59,11428.22,88.70607540739289,8639.22711
1602633600,11428.22,11556.37,11290.83,11427.7,88.64838951444794,7078.71569
1602720000,11427.7,11641.38,11263.15,11509.34,88.65212602424195,8538.52875
1602806400,11509.31,11550.01,11201,11328.95,88.77723562630572,9505.28051
1602892800,11328.27,11421,11264.75,11367.89,88.77723562630572,3586.15988
1602979200,11367.9,11523,11350.37,11514.2,88.77723562630572,4352.10945
1603065600,11514.2,11833,11416.04,11760.45,89.12314727631248,10313.24891
1603152000,11760.45,12050,11685,11923.83,89.09257895899191,13834.74195
1603238400,11923.07,13250.04,11900.01,12808,89.24792334132091,32404.64761
1603324800,12808.01,13200,12698.02,12987.02,89.3034034372153,20337.75909
1603411200,12988.2,13037,12722.72,12937.09,89.48538761093951,10450.8866
1603497600,12938,13175,12884.31,13126.24,89.48538761093951,7915.36098
1603584000,13126.34,13361,12890.76,13045,89.48538761093951,9276.1916
1603670400,13045.02,13250,12785,13068.79,89.42478394836411,12275.37275
1603756800,13068.79,13793.72,13061.28,13698.18,89.54920889380139,17267.45357
1603843200,13740.85,13863.87,12891.57,13281.05,89.87371334852105,21073.39106
1603929600,13281.06,13650,12976.29,13460,89.81196645643395,15796.09108
1604016000,13460,13687.82,13131.31,13571.51,89.4983670611661,15664.30474
1604102400,13571.51,14098.92,13424.73,13804.81,89.4983670611661,12166.31884
1604188800,13803.69,13906.74,13630.05,13771.59,89.4983670611661,6252.02047
1604275200,13771.7,13840,13215,13563.22,89.4649161238518,12191.84519
1604361600,13563.22,14081.45,13290,14035.8,89.50416633105456,13965.8026
1604448000,14034.35,14273.6,13530.01,14161.48,89.5544199782737,16894.79231
1604534400,14165.86,15775,14115,15608.21,89.58774111779208,31865.98894
1604620800,15608.06,15977.67,15190.36,15599.95,89.63218201921504,25150.40685
1604707200,15599.95,15779.24,14310,14834.09,89.63218201921504,23552.08341
1604793600,14834.09,15666,14721.9,15482.9,89.63218201921504,11856.3429
1604880000,15482.89,15856.9,14817.14,15342.25,89.808948860704,21951.29082
1604966400,15342.1,15481.06,15090.08,15315.03,90.06852660381253,13489.68955
1605052800,15315.46,16000,15293.04,15705.79,89.82097420605274,15257.36927
1605139200,15705.79,16370.89,15446.82,16310.81,89.92177855514302,22153.75296
1605225600,16310.81,16491.92,15975,16339.56,89.74587246878258,14593.52964
1605312000,16339.56,16339.6,15708.24,16082.01,89.74587246878258,9205.93087
1605398400,16082.01,16175.6,15796.09,15966.89,89.74587246878258,6250.09413
1605484800,15970,16892,15879,16726.64,89.71957986656469,13948.31953
1605571200,16726.49,17880,16575.42,17679.36,89.81865992571954,25230.2384
1605657600,17679.86,18488,17205.02,17782.91,89.98953953875882,32426.0008
1605744000,17790.18,18193.29,17356,17821.58,89.90367069357106,17141.50682
1605830400,17821.92,18830.3,17764.76,18675.25,90.39060260650196,17901.94596
1605916800,18677.84,18980,18350,18721.21,90.39060260650196,13604.28575
1606003200,18721.21,18773.56,17610.77,18437.66,90.39060260650196,15423.8527
1606089600,18437.18,18777.77,18001,18384.82,90.89468289144308,17655.67801
1606176000,18384.82,19469,18052.02,19172.84,90.97575988294383,26623.09576
1606262400,19172.9,19500,18502,18721.93,90.77915359942125,20485.40806
1606348800,18717.24,18915.48,16200,17170,90.68993899577632,48644.15921
1606435200,17169.99,17475,16400,17153.95,90.71978501885526,23333.9986
1606521600,17155.43,17933.25,16880,17739.85,90.71978501885526,13157.96639
1606608000,17736.1,18359,17535.26,18202.04,90.71978501885526,8932.2646
1606694400,18202.02,19873.23,18201.47,19713.94,90.68317479249197,27293.49339
1606780800,19713.94,19915.14,18109,18782.97,90.46984062421467,30442.8798
1606867200,18778.18,19340,18335,19225.63,90.62242544246297,16227.15081
1606953600,19222.45,19625.64,18885,19448.64,90.57471382159078,14648.25116
1607040000,19446.43,19546.46,18576.05,18658.1,90.63209981952326,16382.89189
1607126400,18658.09,19189.98,18501,19158.96,90.63209981952326,7082.23686
1607212800,19158.96,19430.25,18878,19375.6,90.63209981952326,6665.29626
1607299200,19375.6,19432.57,18901,19177.71,90.84302754893277,8977.46619
1607385600,19177.08,19299.51,18200,18316.22,90.99300086508626,15161.87705
1607472000,18316.22,18647.33,17639,18546.55,91.18754261608402,20667.38074
1607558400,18546.55,18556.42,17905,18253.44,91.1950994025079,14899.21719
1607644800,18257.18,18293.08,17580,18042.15,91.14409235456942,16953.64811
1607731200,18044.19,18955.34,18023.57,18821.28,91.14409235456942,8616.18695
1607817600,18821.28,19421.03,18730,19166.65,91.14409235456942,10624.21489
1607904000,19166.65,19349.98,18967.68,19272.37,90.79102034368518,9102.38393
1607990400,19272.37,19565,19051.27,19444.6,90.7382796358614,15345.22643
1608076800,19443.19,21569.94,19300,21359.65,90.40615557013689,33350.24947
1608163200,21360.5,23776.94,21252.01,22826.48,90.34128856848972,53602.36394
1608249600,22826.37,23280,22329,23137.76,90.24918748646813,24829.25011
1608336000,23138.89,24200,22770,23849.99,90.24918748646813,20577.67893
1608422400,23850,24300,23100,23476.51,90.24918748646813,14963.43216
1608508800,23476.51,24118.75,21913.84,22729.4,90.38122006228664,25728.65296
1608595200,22729.4,23839.78,22380.05,23823.27,90.47604794057125,18597.66575
1608681600,23824.13,24090,22600,23228.35,91.5761427433398,23412.13625
1608768000,23226.18,23785,22712.89,23717.96,91.60666250509084,16440.76741
1608854400,23718.61,24770.95,23416,24704.71,91.57775394362308,15792.4903
1608940800,24704.71,26822,24490.01,26475.35,91.57775394362308,24782.45453
1609027200,26482.64,28387,25772.55,26258.65,91.57775394362308,33627.02181
1609113600,26255.16,27477,26086.19,27040.36,91.6894467210519,21265.72381
1609200000,27039.39,27396.77,25833.73,27366.35,91.54853263755464,20668.11887
1609286400,27366.35,29018.26,27311.73,28897.42,91.60617832867926,28181.51126
1609372800,28897.42,29321.9,28000,28990.08,91.6341102903385,28813.90137
1609459200,28990.08,29688.88,28700,29412.84,92.33679632519309,22211.26707
1609545600,29413.29,33300,29039,32225.91,92.33679632519309,46675.26097
1609632000,32222.88,34810,32008.62,33080.66,92.33679632519309,36951.73089
1609718400,33082.84,33666.99,27678,32019.99,92.08151552011782,46045.40397
1609804800,32020.22,34499.67,29891.13,34030.64,91.89568480409295,42282.58352
1609891200,34043.91,37000,33352.54,36859.26,92.1100365436007,45744.11759
1609977600,36859.26,40425,36200,39505.56,91.91248587677818,50346.31998
1610064000,39510.55,41986.37,36565.08,40665.15,92.08120589134248,48522.49917
1610150400,40642.15,41406.94,38800,40257.43,92.08120589134248,27152.98556
1610236800,40257.43,41452.12,34444,38171.57,92.08120589134248,43736.58493
1610323200,38168.89,38273.88,30100,35452.59,92.2378062002173,102503.17099
1610409600,35456.89,36604.51,32500,34038.98,92.35484644644492,48227.64205
1610496000,34035.53,37888,32309.04,37393.66,92.71376707353868,39608.7518
1610582400,37393.67,40127.66,36751.11,39125.14,92.44569012381658,31868.77514
1610668800,39123.05,39697,34298.93,36754.67,92.52997163840423,36421.07363
1610755200,36754.6,37948,35372.59,36006.94,92.52997163840423,20861.43958
1610841600,36004.8,36860,33850.03,35820,92.52997163840423,19182.0639
1610928000,35820.01,37402,34736.46,36624.23,92.26641835298399,16609.65536
1611014400,36624.23,37857,35895.11,35917.28,92.30347637615344,18904.79354
1611100800,35921.91,36415.34,33387.01,35503.09,92.05061350973214,25445.72251
1611187200,35498.85,35628.24,30011,30855.95,91.96098089925076,50473.12825
1611273600,30855.9,33867,28732,32984.93,92.02349373019783,48155.7361
1611360000,32982.66,33488.79,31432.19,32112.01,92.20635741093253,16139.8291
1611446400,32110,33086.53,30931.21,32288.56,92.20635741093253,13618.81534
1611532800,32293.18,34888,31920.8,32261.87,92.19833581232264,23045.67722
1611619200,32260.52,32960.37,30830,32510.82,92.49257327737811,23535.85317
1611705600,32510.82,32584.62,29156,30407.13,92.67400555709632,46207.09968
1611792000,30414.11,34000,29902.14,33488.99,93.28121967678074,36007.07716
1611878400,33487.92,38570.13,31990,34262.11,93.33532162515138,72641.09119
1611964800,34262.11,34900,32852.86,34315.63,93.33532162515138,21362.16611
1612051200,34315.63,34387.75,32200,33137.74,93.33532162515138,16436.41201
1612137600,33137.75,34728.57,32333,33533.19,93.0105044035486,21975.42815
1612224000,33534.39,36000,33450,35512.67,93.10884005148814,19995.85343
1612310400,35513,37723.72,35393.8,37678.37,92.97269468936119,23781.98375
1612396800,37688.42,38769,36156.45,36975,93.05425593753712,31699.37745
1612483200,36976.59,38349,36605.87,38311.49,93.25187664393758,17842.71613
1612569600,38327.09,41000,38250,39265.43,93.25187664393758,27102.82027
1612656000,39266.1,39737.83,37371.35,38871.42,93.25187664393758,20297.88686
1612742400,38871.43,46750,38057.01,46448.1,93.4290686826877,47934.02472
1612828800,46453.66,48200,45020,46514.73,93.6381469090266,36418.8081
1612915200,46514.73,47349.99,43706.86,44850,93.66171063176655,25818.02588
1613001600,44850,48690,44011,47997.91,93.56603028398695,26222.6191
1613088000,47993.6,48912,46300,47408.34,93.6274084683379,23503.17025
1613174400,47408.34,48199,46300,47232.45,93.6274084683379,12020.8918
1613260800,47240.75,49700,47100.13,48680.69,93.6274084683379,15146.56693
1613347200,48667.23,49093.44,45768.46,47936.37,93.40356029974028,19432.16695
1613433600,47935.66,50645,47051.22,49158.71,93.51904514951939,23053.21991
1613520000,49141.43,52640.35,48942.87,52170.01,93.67035084341617,25675.18586
1613606400,52170.01,52549.99,50875,51601.73,93.6769608582743,15689.417
1613692800,51596,56370.05,50725,55983.56,93.77112684368775,27961.49621
1613779200,55983.57,57563.57,54000.1,55923.52,93.77112684368775,22137.83623
1613865600,55921.44,58367,55531.23,57489.16,93.77112684368775,13530.44874
1613952000,57489.16,57577.69,46616,54142.13,94.47656005821251,49449.18004
1614038400,54125.67,54206.22,44888.08,48899.99,94.80860592722222,72300.59998
1614124800,48899.99,51415.41,47002,49737.82,94.93037212223135,30732.16378
1614211200,49737.81,52107.83,46700,47058.48,95.21679803807194,28011.21856
1614297600,47063.9,48464.64,44150,46326.2,95.24613513339766,36048.6327
1614384000,46319.79,48356.86,45055,46180.75,95.24613513339766,16290.29538
1614470400,46169.92,46656,43016,45231.75,95.24613513339766,22745.62046
1614556800,45231.74,49829,45042.13,49639.4,95.23828742230714,25068.26494
1614643200,49635.3,50250,47075.11,48511.6,95.19554932527565,17063.57728
1614729600,48502.18,52666,48161.75,50360,95.10202466668862,21301.49165
1614816000,50370.33,51798.33,47502,48368.52,95.21443245673959,23386.99392
1614902400,48370.97,49473.99,46219.32,48769.47,95.13482629797123,25468.19469
1614988800,48766.01,49210,47077,48909.84,95.13482629797123,11877.85194
1615075200,48909.84,51459,48909.83,50978.61,95.13482629797123,13965.16917
1615161600,50976.22,52425,49328.62,52415.23,95.16567493664425,18856.30114
1615248000,52413.17,54936,51845.01,54916.38,95.35351152857633,21177.16391
1615334400,54921.61,57402.14,53025,55890.69,95.48632590026914,28326.09202
1615420800,55888.7,58113,54283,57815.47,95.66733945594433,24369.22649
1615507200,57820.15,58065.92,55050,57225.91,95.56494075494999,21760.55241
1615593600,57220.84,61788.45,56083.74,61178.5,95.56494075494999,22301.30032
1615680000,61181.38,61680,58950,58972.7,95.56494075494999,13581.98192
1615766400,58972.71,60601.07,54568,55636.15,95.41577885301872,31651.40627
1615852800,55629.08,56970,53221,56927.11,95.19428650631112,24432.39319
1615939200,56924.26,58996.38,54138.01,58925.54,95.32642143152327,22687.5887
1616025600,58925.54,60100,56996.15,57644.95,95.41379663315293,21459.50731
1616112000,57644.95,59461.99,56260,58039.66,95.36889879235359,16429.64439
1616198400,58026.91,59928,57827.97,58116.7,95.36889879235359,9725.29563
1616284800,58126.34,58651.22,55543.89,57363.32,95.36889879235359,11841.653
1616371200,57377.29,58421.68,53739.5,54110.07,95.39928998016742,19512.17092
1616457600,54111.49,55858,53000,54345.54,95.54943876497238,19221.77105
1616544000,54333.27,57209.97,51673.82,52276.16,95.78710671793702,23775.22786
1616630400,52259.69,53238,50305,51325.01,96.37524817086425,29642.05864
1616716800,51320.76,55125.13,51250,55072.44,96.39824703827318,17843.02183
1616803200,55080.9,56640,53966,55856.53,96.39824703827318,11333.34784
1616889600,55856.54,56587.08,54701,55778.82,96.39824703827318,9235.81746
1616976000,55781.22,58400,54900,57613.48,96.72420109445953,17552.38318
1617062400,57613.76,59397.48,57000,58786.46,96.93009708090875,15105.09114
1617148800,58786.46,59800,56873.8,58800,96.90844652620011,17376.64123
1617235200,58800.01,59474.94,57930,58726.48,96.57750723791949,11096.34436
1617321600,58726.47,60055.02,58441.88,58981.04,96.5129246073591,10966.94443
1617408000,58981.04,59752,56943,57094.34,96.5129246073591,8405.27851
1617494400,57094.34,58500,56478.53,58215.94,96.5129246073591,6301.44631
1617580800,58216.73,59251.76,56817.64,59123.02,96.25900646588781,9204.87745
1617667200,59134.07,59475,57333.33,58019.98,96.63080072299391,10354.34449
1617753600,58021.67,58630,55400,55955.75,96.49018631986596,17787.3087
1617840000,55962.67,58152,55700,58083.1,96.52806757187163,8073.61182
1617926400,58083.1,58869.69,57670.51,58092.68,96.26715740696994,8094.76087
1618012800,58092.68,61218.97,57875.41,59778.6,96.26715740696994,12817.82546
1618099200,59778.59,60658.89,59177.06,59985.26,96.26715740696994,7278.97953
1618185600,59983.66,61199,59369,59839.82,96.22261913732422,11467.742
1618272000,59836.88,63774.39,59799.01,63588.22,96.36157149307509,17897.78025
1618358400,63588.22,64899,61277.91,62971.8,96.50069593289061,22570.85556
1618444800,62971.8,63831.82,62036.73,63229.04,96.61840886589289,11209.46486
1618531200,63229.04,63604.34,60048.43,61427.27,96.3950575251309,19867.42753
1618617600,61427.27,62572.48,59700,60058.86,96.3950575251309,10847.78228
1618704000,60067.2,60437.97,51300,56274.41,96.3950575251309,36891.72388
1618790400,56273.65,57600,54187.85,55696.83,96.35577095918114,16838.4062
1618876800,55696.83,57111,53430.01,56499.29,96.54445946746141,18608.29421
1618963200,56477.67,56810.56,53620.91,53800.86,96.22727166565589,15581.05091
1619049600,53795.62,55469.98,50400,51701.59,96.39950776528796,30427.90599
1619136000,51695.98,52130.58,47464.65,51187.27,96.46939785253056,38794.87277
1619222400,51187.75,51260.61,48726.87,50089.15,96.46939785253056,11839.15787
1619308800,50101.42,50591.38,47044.01,49121,97.27668026471628,14633.52652
1619395200,49121,54400,48817.62,54053.6,96.90083950257434,18005.2383
1619481600,54047.8,55509.39,53321,55069.62,96.96797733014242,13957.10095
1619568000,55069.61,56476.17,53887,54894.03,96.9422226946534,16484.35125
1619654400,54889.81,55226.86,52369.61,53580,96.68050177064931,14592.33123
1619740800,53580,58075.01,53068.43,57798.77,96.92963056246838,16536.34704
1619827200,57798.77,58550,57050.94,57859.28,96.92963056246838,10787.06382
1619913600,57859.28,57972.26,56072,56625.2,96.92963056246838,7647.63999
1620000000,56625.21,58986,56500,57212.73,97.0641642233433,15165.02105
1620086400,57212.73,57247.24,53057.7,53241.92,97.36490889225497,23492.07295
1620172800,53241.91,57980.86,52913.02,57515.69,97.2526832126849,22918.91903
1620259200,57515.69,58400,55288,56440.66,97.29569372324254,18244.15032
1620345600,56444.82,58735.95,55300,57380.39,97.25704863588534,18323.91005
1620432000,57380.39,59559.84,56980.01,58958.05,97.25704863588534,15374.95892
1620518400,58958.06,59300.52,56265.3,58312.57,97.25704863588534,17169.73753
1620604800,58313.84,59592.2,53600,55866.41,97.27448679009827,24646.87074
1620691200,55866.38,56962.07,54511.48,56753.19,97.12732024120209,15446.6505
1620777600,56753.19,58041,48500,49498.77,97.03975554373378,29660.85698
1620864000,49498.76,52500,46000,49690.11,96.99136188972248,42250.10181
1620950400,49682.28,51569.56,48895,49893.48,97.26286724299308,21987.80811
1621036800,49893.48,50730.58,46573,46775.51,97.26286724299308,21936.12903
1621123200,46771.01,49808.28,43825,46450.79,97.26286724299308,30655.34495
1621209600,46450.78,46646.15,42101,43580.5,97.29809551082974,43660.23646
1621296000,43571.89,45851,42300,42857.15,97.2943209314141,28210.31464
1621382400,42865.05,43591.7,30000,36731.75,97.34008393328928,109537.25647
1621468800,36735.44,42605,35000,40623.33,97.1603731180995,51445.78759
1621555200,40623.24,42275.99,33501.54,37340.77,96.7615471103672,55961.91449
1621641600,37333.09,38889.76,35257.52,37476.83,96.7615471103672,29239.04179
1621728000,37476.84,38319.36,31111,34758.67,97.55319063791615,53433.31724
1621814400,34758.88,39966.87,34407.17,38878.56,97.60483948071943,44419.47253
1621900800,38874.53,39878.51,36481.26,38361.81,97.63199602087496,26107.57143
1621987200,38361.81,40900,37837.36,39293.23,97.54295147133747,25107.70082
1622073600,39293.23,40440.95,37191.99,38556.88,97.2300072656655,19390.90886
1622160000,38556.88,38900,34688,35680.47,96.942069098229,36231.74854
1622246400,35680.48,37325,33650.86,34627.82,96.942069098229,27999.16509
1622332800,34627.81,36500,33333,35669.44,96.942069098229,16038.96112
1622419200,35669.44,37534.09,34183,37279.31,96.54024577589001,19527.13039
1622505600,37276.23,37918.97,35669.14,36685,96.86270916066668,15713.11732
1622592000,36684.99,38237.37,35920,37577.91,96.96496908475105,13952.37317
1622678400,37581.83,39489.82,37184.88,39248.55,97.19868861189767,14325.77051
1622764800,39248.54,39291.24,35593.22,36856.52,96.95806436136486,17917.6468
1622851200,36856.53,37921.35,34832.17,35539.49,96.95806436136486,13654.70461
1622937600,35539.97,36477.86,35258,35800.48,96.95806436136486,8184.51756
1623024000,35800.48,36812.39,33333,33575.91,96.97064323304627,18997.73034
1623110400,33567.26,34069,31004.95,33402.13,96.92857941806558,34937.572
1623196800,33402.13,37573.99,32408.53,37403.86,97.13525354140025,26040.9123
1623283200,37404.75,38425.67,35800,36694.05,96.96393946267501,19853.82857
1623369600,36694.91,37695,35944,37338.44,96.92961439674646,14142.2078
1623456000,37340.08,37448,34635.47,35557.33,96.92961439674646,14516.55989
1623542400,35557.32,39396,34780.57,39015.24,96.92961439674646,15748.97663
1623628800,39015.24,41076.03,38744.83,40539.47,96.95555590049078,21916.85846
1623715200,40537.93,41322.55,39510.98,40162.37,96.67551460155735,17020.71757
1623801600,40158.06,40499,38105,38351,96.5167930340872,17238.59003
1623888000,38351,39554.98,37365.63,38095.17,96.34597621797444,15970.3631
1623974400,38103.94,38216.22,35153.16,35841.81,96.35888917558107,23472.39153
1624060800,35840.96,36457.18,34833.26,35484.79,96.35888917558107,16801.10116
1624147200,35484.8,36139.73,33347.05,35585.78,96.35888917558107,19400.08896
1624233600,35585.79,35741.54,31259,31609.82,96.12797586364337,41304.4127
1624320000,31609.82,33352,28800,32538.37,95.96030553444473,48388.26727
1624406400,32538.9,34881.02,31708.03,33688.35,97.26925923884392,23124.82691
1624492800,33688.51,35295.67,32300,34654.58,97.29631380961541,16868.95529
1624579200,34654.87,35500,31300,31594.63,97.25214282199346,26505.20707
1624665600,31594.62,32711.68,30173.49,32275.19,97.25214282199346,18299.40151
1624752000,32267.59,34749,32002.21,34709.23,97.25214282199346,14428.94413
1624838400,34708.53,35301.43,33864.99,34493.22,97.44711163348718,14920.27924
1624924800,34493.22,36675,34233.35,35904.28,97.7070527621072,17917.61278
1625011200,35906.17,36094.42,34033,35060,97.61319409935939,16700.73762
1625097600,35060,35066.54,32703.48,33516.11,97.72774681380557,13210.9654
1625184000,33510.93,33972.06,32704.73,33805.02,97.61121201561349,11765.66827
1625270400,33805.01,34953.07,33320,34682.16,97.61121201561349,6197.81551
1625356800,34685.03,35951,34390.53,35284.05,97.61121201561349,6224.04488
1625443200,35284.06,35290.82,33156.86,33697.78,97.6840457750162,9607.62048
1625529600,33697.78,35100,33300,34225.73,97.8138128942767,10313.02804
1625616000,34225.72,35077.46,33770.01,33878.56,97.99913593345714,9404.91239
1625702400,33879.5,33934.62,32111,32875.95,98.05126401466502,14147.36687
1625788800,32875.95,34100,32255.24,33824.26,98.10707294239101,8320.92082
1625875200,33824.25,34267.14,33027.83,33515.35,98.10707294239101,4906.26016
1625961600,33515.35,34607.37,33333.33,34259.23,98.10707294239101,7023.07942
1626048000,34259.22,34670,32665,33091.1,98.36110398863346,10145.25499
1626134400,33077.43,33337.61,32201.12,32734.14,98.36503678433824,9478.05661
1626220800,32734.14,33125.55,31600,32816.39,98.43788236710822,10355.33307
1626307200,32815.75,33187.6,31064.77,31868.68,98.3937551529276,11273.62605
1626393600,31872.49,32259.16,31025.42,31388.06,98.54498681439122,10006.49235
1626480000,31389.57,31949.99,31179.01,31533.91,98.54498681439122,5695.58861
1626566400,31533.9,32450,31125.6,31788.25,98.54498681439122,5006.49746
1626652800,31786.37,31887.82,30429.99,30842.03,98.59248058055944,11027.01975
1626739200,30842.04,31052.65,29301.56,29796.16,98.54385422854475,18114.16725
1626825600,29796.15,32825,29501.02,32135.19,98.70306420869572,15598.49242
1626912000,32152.68,32611.84,31729.68,32287.74,98.70239703319885,7704.65477
1626998400,32287.75,33647.27,32000,33647.26,98.82827068885116,9004.857
1627084800,33647.27,34525,33424.7,34283.01,98.82827068885116,9864.76694
1627171200,34291.67,35451.04,33888.89,35428.26,98.82827068885116,9434.64435
1627257600,35428.25,40593.93,35251.54,37262.77,98.96545530634496,40354.55991
